Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_Length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceeding,Following,Space_Hdwy,Time_Hdwy
2015,5776,514,1118847556500,35.858,93.537,6451162.519,1873288.299,73.5,5.7,3,37.91,0,4,1981,0,267.24,7.05
2015,5777,514,1118847556600,35.907,97.537,6451165.207,1873285.337,73.5,5.7,3,37.91,0,4,1981,0,267.3,7.05
2015,5778,514,1118847556700,35.956,101.537,6451167.896,1873282.375,73.5,5.7,3,37.91,0,4,1981,0,267.3,7.05
2015,5779,514,1118847556800,36.003,105.536,6451170.585,1873279.414,73.5,5.7,3,37.91,0,4,1981,0,267.29,7.05
2015,5780,514,1118847556900,36.047,109.036,6451172.937,1873276.822,73.5,5.7,3,37.91,0,4,1981,0,267.79,7.06
2015,5781,514,1118847557000,36.095,113.01,6451175.646,1873273.839,73.5,5.7,3,37.91,-1.41,4,1981,0,267.82,7.06
2015,5782,514,1118847557100,36.151,116.82,6451178.18,1873271.032,73.5,5.7,3,37.62,-5.45,4,1981,0,268.01,7.12
2015,5783,514,1118847557200,36.186,120.565,6451180.687,1873268.286,73.5,5.7,3,37.12,-5.87,4,1981,0,268.26,7.23
2015,5784,514,1118847557300,36.231,124.217,6451183.14,1873265.583,73.5,5.7,3,36.73,-1.58,4,1981,0,268.61,7.31
2015,5785,514,1118847557400,36.275,127.869,6451185.587,1873262.888,73.5,5.7,3,36.65,0.38,4,1981,0,268.96,7.34
2015,5786,514,1118847557500,36.32,131.534,6451188.06,1873260.163,73.5,5.7,3,36.67,0.39,4,1981,0,269.29,7.34
2015,5787,514,1118847557600,36.365,135.217,6451190.534,1873257.438,73.5,5.7,3,36.6,-1.61,4,1981,0,269.61,7.37
2015,5788,514,1118847557700,36.41,138.887,6451193,1873254.721,73.5,5.7,3,36.3,-4.33,4,1981,0,269.93,7.44
2015,5789,514,1118847557800,36.467,142.504,6451195.438,1873252.017,73.5,5.7,3,35.83,-5.58,4,1981,0,270.3,7.54
2015,5790,514,1118847557900,36.497,146.052,6451197.826,1873249.405,73.5,5.7,3,35.37,-4.28,4,1981,0,270.74,7.65
2015,5791,514,1118847558000,36.539,149.55,6451200.159,1873246.835,73.5,5.7,3,35.07,-1.62,4,1981,2036,271.3,7.74
2015,5792,514,1118847558100,36.582,153.035,6451202.511,1873244.244,73.5,5.7,3,34.97,0.12,4,1981,2036,271.97,7.78
2015,5793,514,1118847558200,36.625,156.531,6451204.864,1873241.652,73.5,5.7,3,34.98,0.24,4,1981,2036,272.74,7.8
2015,5794,514,1118847558300,36.667,160.063,6451207.216,1873239.061,73.5,5.7,3,34.72,-4.52,4,1981,2036,273.59,7.88
2015,5795,514,1118847558400,36.709,163.533,6451209.569,1873236.47,73.5,5.7,3,34.07,-8.46,4,1981,2036,274.6,8.06
2015,5796,514,1118847558500,36.752,166.874,6451211.922,1873233.878,73.5,5.7,3,33.6,-4.07,4,1981,2036,275.86,8.21
2015,5797,514,1118847558600,36.834,170.167,6451214.274,1873231.287,73.5,5.7,3,33.6,4.02,4,1981,2036,277.3,8.25
2015,5798,514,1118847558700,36.926,173.508,6451216.627,1873228.695,73.5,5.7,3,34.06,8.43,4,1981,2036,278.79,8.19
2015,5799,514,1118847558800,37.019,176.978,6451218.979,1873226.104,73.5,5.7,3,34.71,4.51,4,1981,2036,280.19,8.07
2015,5800,514,1118847558900,37.111,180.507,6451221.332,1873223.512,73.5,5.7,3,34.99,0,4,1981,2036,281.52,8.05
2015,5801,514,1118847559000,37.203,184.005,6451223.684,1873220.921,73.5,5.7,3,34.99,0,4,1981,2036,282.88,8.08
2015,5802,514,1118847559100,37.295,187.504,6451226.037,1873218.329,73.5,5.7,3,34.99,0,4,1981,2036,284.26,8.12
2015,5803,514,1118847559200,37.387,191.004,6451228.389,1873215.738,73.5,5.7,3,34.99,0,4,1981,2036,285.6,8.16
2015,5804,514,1118847559300,37.479,194.503,6451230.742,1873213.146,73.5,5.7,3,34.99,0,4,1981,2036,286.81,8.2
2015,5805,514,1118847559400,37.571,198.001,6451233.094,1873210.555,73.5,5.7,3,34.99,0,4,1981,2036,287.82,8.23
2015,5806,514,1118847559500,37.663,201.5,6451235.447,1873207.963,73.5,5.7,3,34.99,0.03,4,1981,2036,288.68,8.25
2015,5807,514,1118847559600,37.755,205.001,6451237.799,1873205.372,73.5,5.7,3,34.97,-0.31,4,1981,2036,289.3,8.27
2015,5808,514,1118847559700,37.847,208.493,6451240.152,1873202.781,73.5,5.7,3,34.97,0.14,4,1981,2036,289.94,8.29
2015,5809,514,1118847559800,37.932,211.967,6451242.512,1873200.191,73.5,5.7,3,35.22,3.88,4,1981,2036,290.77,8.26
2015,5810,514,1118847559900,38.04,215.465,6451244.822,1873197.621,73.5,5.7,3,35.97,10.65,4,1981,2036,291.75,8.11
2015,5811,514,1118847560000,38.044,219.14,6451247.304,1873195.022,73.5,5.7,3,37.34,11.2,4,1981,2036,292.56,7.84
2015,5812,514,1118847560100,38.023,222.954,6451249.955,1873192.283,73.5,5.7,3,38.38,7.42,4,1981,2036,293.24,7.64
2015,5813,514,1118847560200,37.952,226.904,6451252.787,1873189.426,73.5,5.7,3,38.39,-6.28,4,1981,2036,293.78,7.65
2015,5814,514,1118847560300,37.843,230.687,6451255.797,1873186.438,73.5,5.7,3,38.51,-0.03,4,1981,2036,294.49,7.65
2015,5815,514,1118847560400,37.66,234.509,6451258.987,1873183.43,73.5,5.7,3,39.34,11.2,4,1981,2036,295.17,7.5
2015,5816,514,1118847560500,37.594,238.541,6451262.17,1873180.445,73.5,5.7,3,40.97,11.2,4,1981,2036,295.64,7.22
2015,5817,514,1118847560600,37.529,242.691,6451265.353,1873177.459,73.5,5.7,3,42.87,11.2,4,1981,2036,296,6.9
2015,5818,514,1118847560700,37.463,247.133,6451268.536,1873174.474,73.5,5.7,3,43.6,-1.09,4,1981,2036,296.06,6.79
2015,5819,514,1118847560800,37.398,251.522,6451271.719,1873171.488,73.5,5.7,3,43.16,-6.57,4,1981,2036,296.19,6.86
2015,5820,514,1118847560900,37.364,255.818,6451274.905,1873168.456,73.5,5.7,3,42.1,-11.2,4,1981,2036,296.4,7.04
2015,5821,514,1118847561000,37.37,259.927,6451277.902,1873165.551,73.5,5.7,3,40.39,-11.2,4,1981,2036,296.76,7.35
2015,5822,514,1118847561100,37.391,263.862,6451280.716,1873162.802,73.5,5.7,3,38.33,-11.2,4,1981,2036,297.22,7.75
2015,5823,514,1118847561200,37.437,267.618,6451283.348,1873160.194,73.5,5.7,3,36.53,-11.2,4,1981,2036,297.79,8.15
2015,5824,514,1118847561300,37.503,271.19,6451285.809,1873157.724,73.5,5.7,3,35.4,-7.23,4,1981,2036,298.53,8.43
2015,5825,514,1118847561400,37.742,274.662,6451288.1,1873155.178,73.5,5.7,3,34.81,-2.85,4,1981,2036,299.43,8.6
2015,5826,514,1118847561500,37.98,278.138,6451290.486,1873152.541,73.5,5.7,3,34.35,-5.12,4,1981,2036,300.4,8.75
2015,5827,514,1118847561600,38.244,281.586,6451292.788,1873149.949,73.5,5.7,3,33.57,-10.85,4,1981,2036,301.45,8.98
2015,5828,514,1118847561700,38.476,284.884,6451295.009,1873147.48,73.5,5.7,3,32.41,-11.2,4,1981,2036,302.62,9.34
2015,5829,514,1118847561800,38.668,288.058,6451297.157,1873145.136,73.5,5.7,3,31.34,-9.33,4,1981,2036,303.84,9.69
2015,5830,514,1118847561900,38.827,291.097,6451299.203,1873142.938,73.5,5.7,3,30.81,-1.79,4,1981,2036,305.08,9.9
2015,5831,514,1118847562000,39.01,294.12,6451301.236,1873140.718,73.5,5.7,3,30.95,5.33,4,1981,2036,306.26,9.9
2015,5832,514,1118847562100,39.213,297.226,6451303.336,1873138.406,73.5,5.7,3,31.51,7.11,4,1981,2036,307.32,9.75
2015,5833,514,1118847562200,39.437,300.436,6451305.487,1873136.016,73.5,5.7,3,31.98,3.11,4,1981,2036,308.27,9.64
2015,5834,514,1118847562300,39.653,303.68,6451307.707,1873133.57,73.5,5.7,3,32.08,-1.49,4,1981,2036,309.19,9.64
2015,5835,514,1118847562400,39.861,306.89,6451309.856,1873131.203,73.5,5.7,3,31.94,-2.52,4,1981,2036,310.1,9.71
2015,5836,514,1118847562500,40.067,310.055,6451311.974,1873128.87,73.5,5.7,3,31.84,0.28,4,1981,2036,310.99,9.77
2015,5837,514,1118847562600,40.287,313.224,6451314.092,1873126.517,73.5,5.7,3,31.95,2.52,4,1981,2036,311.84,9.76
2015,5838,514,1118847562700,40.443,316.44,6451316.297,1873124.169,73.5,5.7,3,32.08,0.93,4,1981,2036,312.58,9.74
2015,5839,514,1118847562800,40.546,319.664,6451318.574,1873121.825,73.5,5.7,3,32.09,-1.04,4,1981,2036,313.23,9.76
2015,5840,514,1118847562900,40.587,322.858,6451320.847,1873119.571,73.5,5.7,3,32.15,0.92,4,1981,2036,313.88,9.76
2015,5841,514,1118847563000,40.611,326.042,6451323.079,1873117.381,73.5,5.7,3,32.55,6.68,4,1981,2036,314.55,9.66
2015,5842,514,1118847563100,40.561,329.307,6451325.461,1873115.148,73.5,5.7,3,33.51,11.2,4,1981,2036,315.2,9.41
2015,5843,514,1118847563200,40.547,332.731,6451327.909,1873112.801,73.5,5.7,3,34.87,11.2,4,1981,2036,315.69,9.05
2015,5844,514,1118847563300,40.56,336.279,6451330.457,1873110.321,73.5,5.7,3,36.04,10.12,4,1981,2036,316.01,8.77
2015,5845,514,1118847563400,40.6,339.983,6451333.162,1873107.651,73.5,5.7,3,36.66,2.46,4,1981,2036,316.16,8.62
2015,5846,514,1118847563500,40.242,343.754,6451336.054,1873105.353,73.5,5.7,3,36.22,-10.81,4,1981,2036,316.24,8.73
2015,5847,514,1118847563600,39.743,347.292,6451339.044,1873103.157,73.5,5.7,3,34.89,-11.2,4,1981,2036,316.55,9.07
2015,5848,514,1118847563700,38.968,350.697,6451342.143,1873101.24,73.5,5.7,3,34.07,-5.28,4,1981,2036,317,9.3
2015,5849,514,1118847563800,38.541,353.985,6451345.133,1873099.043,73.5,5.7,3,34.28,10.32,4,1981,2036,317.57,9.26
2015,5850,514,1118847563900,38.28,357.457,6451348.017,1873096.739,73.5,5.7,3,35.21,11.2,4,1981,2036,317.95,9.03
2015,5851,514,1118847564000,38.408,361.077,6451350.705,1873094.088,73.5,5.7,3,36.14,3.37,4,1981,2036,318.15,8.8
2015,5852,514,1118847564100,38.504,364.788,6451353.315,1873091.552,73.5,5.7,3,36.11,-6.76,4,1981,2036,318.25,8.81
2015,5853,514,1118847564200,38.586,368.358,6451355.879,1873089.078,73.5,5.7,3,35.53,-5.32,4,1981,2036,318.5,8.96
2015,5854,514,1118847564300,38.661,371.864,6451358.401,1873086.652,73.5,5.7,3,35.15,-2.31,4,1981,2036,318.88,9.07
2015,5855,514,1118847564400,38.734,375.354,6451360.916,1873084.235,73.5,5.7,3,34.99,-0.44,4,1981,2036,319.34,9.13
2015,5856,514,1118847564500,38.809,378.846,6451363.438,1873081.808,73.5,5.7,3,34.97,0.2,4,1981,2036,319.78,9.14
2015,5857,514,1118847564600,38.883,382.345,6451365.961,1873079.382,73.5,5.7,3,34.99,0.1,4,1981,2036,320.1,9.15
2015,5858,514,1118847564700,38.959,385.845,6451368.483,1873076.955,73.5,5.7,3,34.99,0,4,1981,2036,320.3,9.15
2015,5859,514,1118847564800,39.033,389.344,6451371.006,1873074.529,73.5,5.7,3,34.99,0,4,1981,2036,320.35,9.16
2015,5860,514,1118847564900,39.109,392.843,6451373.528,1873072.102,73.5,5.7,3,34.99,0,4,1981,2036,320.34,9.16
2015,5861,514,1118847565000,39.184,396.342,6451376.05,1873069.676,73.5,5.7,3,34.99,0,4,1981,2036,320.33,9.15
2015,5862,514,1118847565100,39.258,399.841,6451378.573,1873067.25,73.5,5.7,3,34.99,0,4,1981,2036,320.32,9.15
2015,5863,514,1118847565200,39.333,403.34,6451381.095,1873064.823,73.5,5.7,3,34.99,0,4,1981,2036,320.33,9.15
2015,5864,514,1118847565300,39.408,406.84,6451383.617,1873062.397,73.5,5.7,3,34.99,0,4,1981,2036,320.33,9.15
2015,5865,514,1118847565400,39.483,410.339,6451386.14,1873059.97,73.5,5.7,3,34.99,0,4,1981,2036,320.33,9.15
2015,5866,514,1118847565500,39.558,413.838,6451388.662,1873057.544,73.5,5.7,3,34.99,0,4,1981,2036,320.33,9.15
2015,5867,514,1118847565600,39.633,417.337,6451391.185,1873055.117,73.5,5.7,3,34.99,0,4,1981,2036,320.33,9.15
2015,5868,514,1118847565700,39.708,420.837,6451393.707,1873052.691,73.5,5.7,3,34.99,0,4,1981,2036,320.33,9.15
2015,5869,514,1118847565800,39.783,424.336,6451396.229,1873050.264,73.5,5.7,3,34.99,0,4,1981,2036,320.33,9.15
2015,5870,514,1118847565900,39.857,427.835,6451398.752,1873047.838,73.5,5.7,3,34.99,0,4,1981,2036,320.33,9.15
2015,5871,514,1118847566000,39.932,431.334,6451401.274,1873045.412,73.5,5.7,3,34.99,0,4,1981,2036,320.33,9.15
