Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_Length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceeding,Following,Space_Hdwy,Time_Hdwy
2007,5747,534,1118847553600,51.89,34.111,6451110.442,1873322.232,11.5,5,2,40,0,5,1996,0,99.55,2.49
2007,5748,534,1118847553700,51.87,38.11,6451113.13,1873319.271,11.5,5,2,40,0,5,1996,0,98.55,2.46
2007,5749,534,1118847553800,51.849,42.111,6451115.819,1873316.309,11.5,5,2,40,0,5,1996,0,97.55,2.44
2007,5750,534,1118847553900,51.829,46.111,6451118.507,1873313.347,11.5,5,2,40,0,5,1996,0,96.57,2.41
2007,5751,534,1118847554000,51.808,50.11,6451121.196,1873310.386,11.5,5,2,40,0,5,1996,0,95.56,2.39
2007,5752,534,1118847554100,51.787,54.111,6451123.885,1873307.424,11.5,5,2,40,0,5,1996,0,94.5,2.36
2007,5753,534,1118847554200,51.767,58.111,6451126.573,1873304.462,11.5,5,2,40,0,5,1996,0,93.4,2.34
2007,5754,534,1118847554300,51.746,62.11,6451129.262,1873301.501,11.5,5,2,40,0,5,1996,0,92.34,2.31
2007,5755,534,1118847554400,51.726,66.11,6451131.95,1873298.539,11.5,5,2,40,0,5,1996,0,91.4,2.29
2007,5756,534,1118847554500,51.705,70.11,6451134.639,1873295.577,11.5,5,2,40,0,5,1996,0,90.64,2.27
2007,5757,534,1118847554600,51.684,74.11,6451137.328,1873292.616,11.5,5,2,40,0,5,1996,0,89.88,2.25
2007,5758,534,1118847554700,51.664,78.11,6451140.016,1873289.654,11.5,5,2,40,0,5,1996,0,88.97,2.22
2007,5759,534,1118847554800,51.643,82.163,6451142.705,1873286.692,11.5,5,2,39.52,-7.76,5,1996,0,87.94,2.23
2007,5760,534,1118847554900,51.623,86.074,6451145.393,1873283.731,11.5,5,2,38.41,-11.2,5,1996,0,87.12,2.27
2007,5761,534,1118847555000,51.602,89.842,6451148.082,1873280.769,11.5,5,2,37.6,-7.12,5,1996,0,86.63,2.3
2007,5762,534,1118847555100,51.606,93.487,6451150.77,1873277.807,11.5,5,2,37.58,6.68,5,1996,0,86.33,2.3
2007,5763,534,1118847555200,51.648,97.252,6451153.466,1873274.847,11.5,5,2,38.43,11.2,5,1996,0,85.77,2.23
2007,5764,534,1118847555300,51.711,101.146,6451156.128,1873271.893,11.5,5,2,39.8,11.2,5,1996,0,84.93,2.13
2007,5765,534,1118847555400,51.762,105.219,6451158.82,1873268.924,11.5,5,2,40.83,7.25,5,1996,0,83.78,2.05
2007,5766,534,1118847555500,51.771,109.326,6451161.618,1873265.903,11.5,5,2,41.62,8.91,5,1996,0,82.47,1.98
