x,y,len,wid,v,a
12.2401584,195.7885848,5.30352,1.79832,7.888224,-2.365248
12.24024984,195.86536392,5.30352,1.79832,7.8732888,-2.215896
12.24034128,195.94214304,5.30352,1.79832,7.8583536,-2.066544
12.24043272,196.01892216,5.30352,1.79832,7.8434184,-1.917192
12.24052416,196.09570128,5.30352,1.79832,7.8284832,-1.76784
12.2406156,196.1724804,5.30352,1.79832,7.813548,-1.618488
12.24070704,196.24925952,5.30352,1.79832,7.7986128,-1.469136
12.24079848,196.32603864,5.30352,1.79832,7.7836776,-1.319784
12.24088992,196.40281776,5.30352,1.79832,7.7687424,-1.170432
12.24098136,196.47959688,5.30352,1.79832,7.7538072,-1.02108
12.2410728,196.556376,5.30352,1.79832,7.738872,-0.871728
12.24116424,196.63208832,5.30352,1.79832,7.7394816,-0.682752
12.24125568,196.70780064,5.30352,1.79832,7.7400912,-0.493776
12.24134712,196.78351296,5.30352,1.79832,7.7407008,-0.3048
12.24143856,196.85922528,5.30352,1.79832,7.7413104,-0.115824
12.24153,196.9349376,5.30352,1.79832,7.74192,0.0731519999999998
12.24162144,197.01064992,5.30352,1.79832,7.7425296,0.262128
12.24171288,197.08636224,5.30352,1.79832,7.7431392,0.451104
12.24180432,197.16207456,5.30352,1.79832,7.7437488,0.64008
12.24189576,197.23778688,5.30352,1.79832,7.7443584,0.829056
12.2419872,197.3134992,5.30352,1.79832,7.744968,1.018032
12.24204816,197.39085744,5.30352,1.79832,7.75716,1.0975848
12.24210912,197.46821568,5.30352,1.79832,7.769352,1.1771376
12.24217008,197.54557392,5.30352,1.79832,7.781544,1.2566904
12.24223104,197.62293216,5.30352,1.79832,7.793736,1.3362432
12.242292,197.7002904,5.30352,1.79832,7.805928,1.415796
12.24235296,197.77764864,5.30352,1.79832,7.81812,1.4953488
12.24241392,197.85500688,5.30352,1.79832,7.830312,1.5749016
12.24247488,197.93236512,5.30352,1.79832,7.842504,1.6544544
12.24253584,198.00972336,5.30352,1.79832,7.854696,1.7340072
12.2425968,198.0870816,5.30352,1.79832,7.866888,1.81356
12.24268824,198.16718304,5.30352,1.79832,7.8787752,1.7202912
12.24277968,198.24728448,5.30352,1.79832,7.8906624,1.6270224
12.24287112,198.32738592,5.30352,1.79832,7.9025496,1.5337536
12.24296256,198.40748736,5.30352,1.79832,7.9144368,1.4404848
12.243054,198.4875888,5.30352,1.79832,7.926324,1.347216
12.24314544,198.56769024,5.30352,1.79832,7.9382112,1.2539472
12.24323688,198.64779168,5.30352,1.79832,7.9500984,1.1606784
12.24332832,198.72789312,5.30352,1.79832,7.9619856,1.0674096
12.24341976,198.80799456,5.30352,1.79832,7.9738728,0.9741408
12.2435112,198.888096,5.30352,1.79832,7.98576,0.880872
12.24360264,198.96938616,5.30352,1.79832,7.9881984,0.7363968
12.24369408,199.05067632,5.30352,1.79832,7.9906368,0.5919216
12.24378552,199.13196648,5.30352,1.79832,7.9930752,0.4474464
12.24387696,199.21325664,5.30352,1.79832,7.9955136,0.3029712
12.2439684,199.2945468,5.30352,1.79832,7.997952,0.158496
12.24405984,199.37583696,5.30352,1.79832,8.0003904,0.0140207999999999
12.24415128,199.45712712,5.30352,1.79832,8.0028288,-0.1304544
12.24424272,199.53841728,5.30352,1.79832,8.0052672,-0.2749296
12.24433416,199.61970744,5.30352,1.79832,8.0077056,-0.4194048
12.2444256,199.7009976,5.30352,1.79832,8.010144,-0.56388
12.24451704,199.78097712,5.30352,1.79832,8.005572,-0.5785104
12.24460848,199.86095664,5.30352,1.79832,8.001,-0.5931408
12.24469992,199.94093616,5.30352,1.79832,7.996428,-0.6077712
12.24479136,200.02091568,5.30352,1.79832,7.991856,-0.6224016
12.2448828,200.1008952,5.30352,1.79832,7.987284,-0.637032
12.24497424,200.18087472,5.30352,1.79832,7.982712,-0.6516624
12.24506568,200.26085424,5.30352,1.79832,7.97814,-0.6662928
12.24515712,200.34083376,5.30352,1.79832,7.973568,-0.6809232
12.24524856,200.42081328,5.30352,1.79832,7.968996,-0.6955536
12.24534,200.5007928,5.30352,1.79832,7.964424,-0.710184
12.24540096,200.57952264,5.30352,1.79832,7.9629,-0.612648000000001
12.24546192,200.65825248,5.30352,1.79832,7.961376,-0.515112000000001
12.24552288,200.73698232,5.30352,1.79832,7.959852,-0.417576000000001
12.24558384,200.81571216,5.30352,1.79832,7.958328,-0.320040000000001
12.2456448,200.894442,5.30352,1.79832,7.956804,-0.222504000000001
12.24570576,200.97317184,5.30352,1.79832,7.95528,-0.124968
12.24576672,201.05190168,5.30352,1.79832,7.953756,-0.0274320000000004
12.24582768,201.13063152,5.30352,1.79832,7.952232,0.0701039999999998
12.24588864,201.20936136,5.30352,1.79832,7.950708,0.16764
12.2459496,201.2880912,5.30352,1.79832,7.949184,0.265176
12.24604104,201.36746112,5.30352,1.79832,7.9513176,0.2935224
12.24613248,201.44683104,5.30352,1.79832,7.9534512,0.3218688
12.24622392,201.52620096,5.30352,1.79832,7.9555848,0.3502152
12.24631536,201.60557088,5.30352,1.79832,7.9577184,0.3785616
12.2464068,201.6849408,5.30352,1.79832,7.959852,0.406908
12.24649824,201.76431072,5.30352,1.79832,7.9619856,0.4352544
12.24658968,201.84368064,5.30352,1.79832,7.9641192,0.4636008
12.24668112,201.92305056,5.30352,1.79832,7.9662528,0.4919472
12.24677256,202.00242048,5.30352,1.79832,7.9683864,0.5202936
12.246864,202.0817904,5.30352,1.79832,7.97052,0.54864
12.24707736,202.16234904,5.30352,1.79832,7.9693008,0.443484
12.24729072,202.24290768,5.30352,1.79832,7.9680816,0.338328
12.24750408,202.32346632,5.30352,1.79832,7.9668624,0.233172
12.24771744,202.40402496,5.30352,1.79832,7.9656432,0.128016000000001
12.2479308,202.4845836,5.30352,1.79832,7.964424,0.0228600000000005
12.24814416,202.56514224,5.30352,1.79832,7.9632048,-0.0822959999999995
12.24835752,202.64570088,5.30352,1.79832,7.9619856,-0.187452
12.24857088,202.72625952,5.30352,1.79832,7.9607664,-0.292608
12.24878424,202.80681816,5.30352,1.79832,7.9595472,-0.397764
12.2489976,202.8873768,5.30352,1.79832,7.958328,-0.50292
12.32592912,200.84850864,6.092952,1.834896,8.0784192,-0.4501896
12.40286064,198.80964048,6.882384,1.871472,8.1985104,-0.3974592
12.47979216,196.77077232,7.671816,1.908048,8.3186016,-0.3447288
12.55672368,194.73190416,8.461248,1.944624,8.4386928,-0.2919984
12.6336552,192.693036,9.25068,1.9812,8.558784,-0.239268
12.71058672,190.65416784,10.040112,2.017776,8.6788752,-0.1865376
