x,y,len,wid,v,a
9.0269568,146.7685152,4.35864,2.56032,7.900416,0.384048
9.03049248,146.84754984,4.35864,2.56032,7.9062072,0.413004
9.03402816,146.92658448,4.35864,2.56032,7.9119984,0.44196
9.03756384,147.00561912,4.35864,2.56032,7.9177896,0.470916
9.04109952,147.08465376,4.35864,2.56032,7.9235808,0.499872
9.0446352,147.1636884,4.35864,2.56032,7.929372,0.528828
9.04817088,147.24272304,4.35864,2.56032,7.9351632,0.557784
9.05170656,147.32175768,4.35864,2.56032,7.9409544,0.58674
9.05524224,147.40079232,4.35864,2.56032,7.9467456,0.615696
9.05877792,147.47982696,4.35864,2.56032,7.9525368,0.644652
9.0623136,147.5588616,4.35864,2.56032,7.958328,0.673608
9.06399,147.63853632,4.35864,2.56032,7.9668624,0.7092696
9.0656664,147.71821104,4.35864,2.56032,7.9753968,0.7449312
9.0673428,147.79788576,4.35864,2.56032,7.9839312,0.7805928
9.0690192,147.87756048,4.35864,2.56032,7.9924656,0.8162544
9.0706956,147.9572352,4.35864,2.56032,8.001,0.851916
9.072372,148.03690992,4.35864,2.56032,8.0095344,0.8875776
9.0740484,148.11658464,4.35864,2.56032,8.0180688,0.9232392
9.0757248,148.19625936,4.35864,2.56032,8.0266032,0.9589008
9.0774012,148.27593408,4.35864,2.56032,8.0351376,0.9945624
9.0790776,148.3556088,4.35864,2.56032,8.043672,1.030224
9.07843752,148.4363808,4.35864,2.56032,8.0546448,1.053084
9.07779744,148.5171528,4.35864,2.56032,8.0656176,1.075944
9.07715736,148.5979248,4.35864,2.56032,8.0765904,1.098804
9.07651728,148.6786968,4.35864,2.56032,8.0875632,1.121664
9.0758772,148.7594688,4.35864,2.56032,8.098536,1.144524
9.07523712,148.8402408,4.35864,2.56032,8.1095088,1.167384
9.07459704,148.9210128,4.35864,2.56032,8.1204816,1.190244
9.07395696,149.0017848,4.35864,2.56032,8.1314544,1.213104
9.07331688,149.0825568,4.35864,2.56032,8.1424272,1.235964
9.0726768,149.1633288,4.35864,2.56032,8.1534,1.258824
9.07017744,149.2456248,4.35864,2.56032,8.1643728,1.2365736
9.06767808,149.3279208,4.35864,2.56032,8.1753456,1.2143232
9.06517872,149.4102168,4.35864,2.56032,8.1863184,1.1920728
9.06267936,149.4925128,4.35864,2.56032,8.1972912,1.1698224
9.06018,149.5748088,4.35864,2.56032,8.208264,1.147572
9.05768064,149.6571048,4.35864,2.56032,8.2192368,1.1253216
9.05518128,149.7394008,4.35864,2.56032,8.2302096,1.1030712
9.05268192,149.8216968,4.35864,2.56032,8.2411824,1.0808208
9.05018256,149.9039928,4.35864,2.56032,8.2521552,1.0585704
9.0476832,149.9862888,4.35864,2.56032,8.263128,1.03632
9.04289784,150.06974304,4.35864,2.56032,8.2710528,0.9872472
9.03811248,150.15319728,4.35864,2.56032,8.2789776,0.9381744
9.03332712,150.23665152,4.35864,2.56032,8.2869024,0.8891016
9.02854176,150.32010576,4.35864,2.56032,8.2948272,0.8400288
9.0237564,150.40356,4.35864,2.56032,8.302752,0.790956
9.01897104,150.48701424,4.35864,2.56032,8.3106768,0.7418832
9.01418568,150.57046848,4.35864,2.56032,8.3186016,0.6928104
9.00940032,150.65392272,4.35864,2.56032,8.3265264,0.6437376
9.00461496,150.73737696,4.35864,2.56032,8.3344512,0.5946648
8.9998296,150.8208312,4.35864,2.56032,8.342376,0.545592
8.99315448,150.9048036,4.35864,2.56032,8.3460336,0.504444
8.98647936,150.988776,4.35864,2.56032,8.3496912,0.463296
8.97980424,151.0727484,4.35864,2.56032,8.3533488,0.422148
8.97312912,151.1567208,4.35864,2.56032,8.3570064,0.381
8.966454,151.2406932,4.35864,2.56032,8.360664,0.339852
8.95977888,151.3246656,4.35864,2.56032,8.3643216,0.298704
8.95310376,151.408638,4.35864,2.56032,8.3679792,0.257556
8.94642864,151.4926104,4.35864,2.56032,8.3716368,0.216408
8.93975352,151.5765828,4.35864,2.56032,8.3752944,0.17526
8.9330784,151.6605552,4.35864,2.56032,8.378952,0.134112
8.92692144,151.74455808,4.35864,2.56032,8.3795616,0.117348
8.92076448,151.82856096,4.35864,2.56032,8.3801712,0.100584
8.91460752,151.91256384,4.35864,2.56032,8.3807808,0.0838200000000001
8.90845056,151.99656672,4.35864,2.56032,8.3813904,0.0670560000000001
8.9022936,152.0805696,4.35864,2.56032,8.382,0.0502920000000001
8.89613664,152.16457248,4.35864,2.56032,8.3826096,0.0335280000000001
8.88997968,152.24857536,4.35864,2.56032,8.3832192,0.0167640000000001
8.88382272,152.33257824,4.35864,2.56032,8.3838288,2.77555756156289e-17
8.87766576,152.41658112,4.35864,2.56032,8.3844384,-0.016764
8.8715088,152.500584,4.35864,2.56032,8.385048,-0.033528
8.86538232,152.58437352,4.35864,2.56032,8.385048,-0.0283464000000001
8.85925584,152.66816304,4.35864,2.56032,8.385048,-0.0231648000000001
8.85312936,152.75195256,4.35864,2.56032,8.385048,-0.0179832
8.84700288,152.83574208,4.35864,2.56032,8.385048,-0.0128016
8.8408764,152.9195316,4.35864,2.56032,8.385048,-0.00762000000000003
8.83474992,153.00332112,4.35864,2.56032,8.385048,-0.00243840000000003
8.82862344,153.08711064,4.35864,2.56032,8.385048,0.00274319999999998
8.82249696,153.17090016,4.35864,2.56032,8.385048,0.00792479999999999
8.81637048,153.25468968,4.35864,2.56032,8.385048,0.0131064
8.810244,153.3384792,4.35864,2.56032,8.385048,0.018288
8.80408704,153.42232968,4.35864,2.56032,8.3856576,0.0246888
8.79793008,153.50618016,4.35864,2.56032,8.3862672,0.0310896
8.79177312,153.59003064,4.35864,2.56032,8.3868768,0.0374904
8.78561616,153.67388112,4.35864,2.56032,8.3874864,0.0438912
8.7794592,153.7577316,4.35864,2.56032,8.388096,0.050292
8.77330224,153.84158208,4.35864,2.56032,8.3887056,0.0566928
8.76714528,153.92543256,4.35864,2.56032,8.3893152,0.0630936
8.76098832,154.00928304,4.35864,2.56032,8.3899248,0.0694944
8.75483136,154.09313352,4.35864,2.56032,8.3905344,0.0758952
8.7486744,154.176984,4.35864,2.56032,8.391144,0.082296
8.74254792,154.2611088,4.35864,2.56032,8.3899248,0.0527304
8.73642144,154.3452336,4.35864,2.56032,8.3887056,0.0231647999999999
8.73029496,154.4293584,4.35864,2.56032,8.3874864,-0.00640080000000008
8.72416848,154.5134832,4.35864,2.56032,8.3862672,-0.0359664000000001
8.718042,154.597608,4.35864,2.56032,8.385048,-0.0655320000000002
8.71191552,154.6817328,4.35864,2.56032,8.3838288,-0.0950975999999999
8.70578904,154.7658576,4.35864,2.56032,8.3826096,-0.1246632
8.69966256,154.8499824,4.35864,2.56032,8.3813904,-0.1542288
8.69353608,154.9341072,4.35864,2.56032,8.3801712,-0.1837944
8.6874096,155.018232,4.35864,2.56032,8.378952,-0.21336
8.68091736,155.10244824,4.35864,2.56032,8.3719416,-0.2974848
8.67442512,155.18666448,4.35864,2.56032,8.3649312,-0.3816096
8.66793288,155.27088072,4.35864,2.56032,8.3579208,-0.4657344
8.66144064,155.35509696,4.35864,2.56032,8.3509104,-0.5498592
8.6549484,155.4393132,4.35864,2.56032,8.3439,-0.633984
8.64845616,155.52352944,4.35864,2.56032,8.3368896,-0.7181088
8.64196392,155.60774568,4.35864,2.56032,8.3298792,-0.8022336
8.63547168,155.69196192,4.35864,2.56032,8.3228688,-0.8863584
8.62897944,155.77617816,4.35864,2.56032,8.3158584,-0.9704832
8.6224872,155.8603944,4.35864,2.56032,8.308848,-1.054608
8.6170008,155.94366576,4.35864,2.56032,8.2933032,-1.1606784
8.6115144,156.02693712,4.35864,2.56032,8.2777584,-1.2667488
8.606028,156.11020848,4.35864,2.56032,8.2622136,-1.3728192
8.6005416,156.19347984,4.35864,2.56032,8.2466688,-1.4788896
8.5950552,156.2767512,4.35864,2.56032,8.231124,-1.58496
8.5895688,156.36002256,4.35864,2.56032,8.2155792,-1.6910304
8.5840824,156.44329392,4.35864,2.56032,8.2000344,-1.7971008
8.578596,156.52656528,4.35864,2.56032,8.1844896,-1.9031712
8.5731096,156.60983664,4.35864,2.56032,8.1689448,-2.0092416
8.5676232,156.693108,4.35864,2.56032,8.1534,-2.115312
