x,y,len,wid,v,a
9.3134688,102.5374632,4.08432,1.76784,4.730496,-0.774192
9.31337736,102.58403664,4.08432,1.76784,4.7256192,-0.7187184
9.31328592,102.63061008,4.08432,1.76784,4.7207424,-0.6632448
9.31319448,102.67718352,4.08432,1.76784,4.7158656,-0.6077712
9.31310304,102.72375696,4.08432,1.76784,4.7109888,-0.5522976
9.3130116,102.7703304,4.08432,1.76784,4.706112,-0.496824
9.31292016,102.81690384,4.08432,1.76784,4.7012352,-0.4413504
9.31282872,102.86347728,4.08432,1.76784,4.6963584,-0.3858768
9.31273728,102.91005072,4.08432,1.76784,4.6914816,-0.3304032
9.31264584,102.95662416,4.08432,1.76784,4.6866048,-0.2749296
9.3125544,103.0031976,4.08432,1.76784,4.681728,-0.219456
9.31264584,103.04964912,4.08432,1.76784,4.6814232,-0.181356
9.31273728,103.09610064,4.08432,1.76784,4.6811184,-0.143256
9.31282872,103.14255216,4.08432,1.76784,4.6808136,-0.105156
9.31292016,103.18900368,4.08432,1.76784,4.6805088,-0.0670559999999999
9.3130116,103.2354552,4.08432,1.76784,4.680204,-0.028956
9.31310304,103.28190672,4.08432,1.76784,4.6798992,0.009144
9.31319448,103.32835824,4.08432,1.76784,4.6795944,0.047244
9.31328592,103.37480976,4.08432,1.76784,4.6792896,0.0853439999999999
9.31337736,103.42126128,4.08432,1.76784,4.6789848,0.123444
9.3134688,103.4677128,4.08432,1.76784,4.67868,0.161544
9.31356024,103.51437768,4.08432,1.76784,4.6811184,0.1883664
9.31365168,103.56104256,4.08432,1.76784,4.6835568,0.2151888
9.31374312,103.60770744,4.08432,1.76784,4.6859952,0.2420112
9.31383456,103.65437232,4.08432,1.76784,4.6884336,0.2688336
9.313926,103.7010372,4.08432,1.76784,4.690872,0.295656
9.31401744,103.74770208,4.08432,1.76784,4.6933104,0.3224784
9.31410888,103.79436696,4.08432,1.76784,4.6957488,0.3493008
9.31420032,103.84103184,4.08432,1.76784,4.6981872,0.3761232
9.31429176,103.88769672,4.08432,1.76784,4.7006256,0.4029456
9.3143832,103.9343616,4.08432,1.76784,4.703064,0.429768
9.31447464,103.98181896,4.08432,1.76784,4.7055024,0.3989832
9.31456608,104.02927632,4.08432,1.76784,4.7079408,0.3681984
9.31465752,104.07673368,4.08432,1.76784,4.7103792,0.3374136
9.31474896,104.12419104,4.08432,1.76784,4.7128176,0.3066288
9.3148404,104.1716484,4.08432,1.76784,4.715256,0.275844
9.31493184,104.21910576,4.08432,1.76784,4.7176944,0.2450592
9.31502328,104.26656312,4.08432,1.76784,4.7201328,0.2142744
9.31511472,104.31402048,4.08432,1.76784,4.7225712,0.1834896
9.31520616,104.36147784,4.08432,1.76784,4.7250096,0.1527048
9.3152976,104.4089352,4.08432,1.76784,4.727448,0.12192
9.31538904,104.45706312,4.08432,1.76784,4.7216568,0.00365759999999987
9.31548048,104.50519104,4.08432,1.76784,4.7158656,-0.1146048
9.31557192,104.55331896,4.08432,1.76784,4.7100744,-0.2328672
9.31566336,104.60144688,4.08432,1.76784,4.7042832,-0.3511296
9.3157548,104.6495748,4.08432,1.76784,4.698492,-0.469392
9.31584624,104.69770272,4.08432,1.76784,4.6927008,-0.5876544
9.31593768,104.74583064,4.08432,1.76784,4.6869096,-0.7059168
9.31602912,104.79395856,4.08432,1.76784,4.6811184,-0.8241792
