x,y,len,wid,v,a
12.277344,322.7408328,4.05384,2.37744,5.766816,3.41376
12.28212936,322.80096984,4.05384,2.37744,5.7954672,3.2976312
12.28691472,322.86110688,4.05384,2.37744,5.8241184,3.1815024
12.29170008,322.92124392,4.05384,2.37744,5.8527696,3.0653736
12.29648544,322.98138096,4.05384,2.37744,5.8814208,2.9492448
12.3012708,323.041518,4.05384,2.37744,5.910072,2.833116
12.30605616,323.10165504,4.05384,2.37744,5.9387232,2.7169872
12.31084152,323.16179208,4.05384,2.37744,5.9673744,2.6008584
12.31562688,323.22192912,4.05384,2.37744,5.9960256,2.4847296
12.32041224,323.28206616,4.05384,2.37744,6.0246768,2.3686008
12.3251976,323.3422032,4.05384,2.37744,6.053328,2.252472
12.33156792,323.40480912,4.05384,2.37744,6.0694824,2.11074
12.33793824,323.46741504,4.05384,2.37744,6.0856368,1.969008
12.34430856,323.53002096,4.05384,2.37744,6.1017912,1.827276
12.35067888,323.59262688,4.05384,2.37744,6.1179456,1.685544
12.3570492,323.6552328,4.05384,2.37744,6.1341,1.543812
12.36341952,323.71783872,4.05384,2.37744,6.1502544,1.40208
12.36978984,323.78044464,4.05384,2.37744,6.1664088,1.260348
12.37616016,323.84305056,4.05384,2.37744,6.1825632,1.118616
12.38253048,323.90565648,4.05384,2.37744,6.1987176,0.976884
12.3889008,323.9682624,4.05384,2.37744,6.214872,0.835152
12.39493584,324.03144744,4.05384,2.37744,6.2200536,0.7525512
12.40097088,324.09463248,4.05384,2.37744,6.2252352,0.6699504
12.40700592,324.15781752,4.05384,2.37744,6.2304168,0.5873496
12.41304096,324.22100256,4.05384,2.37744,6.2355984,0.5047488
12.419076,324.2841876,4.05384,2.37744,6.24078,0.422148
12.42511104,324.34737264,4.05384,2.37744,6.2459616,0.3395472
12.43114608,324.41055768,4.05384,2.37744,6.2511432,0.2569464
12.43718112,324.47374272,4.05384,2.37744,6.2563248,0.1743456
12.44321616,324.53692776,4.05384,2.37744,6.2615064,0.0917448000000005
12.4492512,324.6001128,4.05384,2.37744,6.266688,0.00914400000000046
12.4547376,324.66287112,4.05384,2.37744,6.2663832,-0.000609599999999957
12.460224,324.72562944,4.05384,2.37744,6.2660784,-0.0103632
12.4657104,324.78838776,4.05384,2.37744,6.2657736,-0.0201168
12.4711968,324.85114608,4.05384,2.37744,6.2654688,-0.0298704
12.4766832,324.9139044,4.05384,2.37744,6.265164,-0.039624
12.4821696,324.97666272,4.05384,2.37744,6.2648592,-0.0493776
12.487656,325.03942104,4.05384,2.37744,6.2645544,-0.0591312
12.4931424,325.10217936,4.05384,2.37744,6.2642496,-0.0688848
12.4986288,325.16493768,4.05384,2.37744,6.2639448,-0.0786384
12.5041152,325.227696,4.05384,2.37744,6.26364,-0.088392
12.50972352,325.29021048,4.05384,2.37744,6.2630304,-0.0804672
12.51533184,325.35272496,4.05384,2.37744,6.2624208,-0.0725424
12.52094016,325.41523944,4.05384,2.37744,6.2618112,-0.0646176
12.52654848,325.47775392,4.05384,2.37744,6.2612016,-0.0566928
12.5321568,325.5402684,4.05384,2.37744,6.260592,-0.048768
12.53776512,325.60278288,4.05384,2.37744,6.2599824,-0.0408432
12.54337344,325.66529736,4.05384,2.37744,6.2593728,-0.0329184
12.54898176,325.72781184,4.05384,2.37744,6.2587632,-0.0249936
12.55459008,325.79032632,4.05384,2.37744,6.2581536,-0.0170688
12.5601984,325.8528408,4.05384,2.37744,6.257544,-0.009144
12.56580672,325.91541624,4.05384,2.37744,6.257544,-0.0082296
12.57141504,325.97799168,4.05384,2.37744,6.257544,-0.0073152
12.57702336,326.04056712,4.05384,2.37744,6.257544,-0.0064008
12.58263168,326.10314256,4.05384,2.37744,6.257544,-0.0054864
12.58824,326.165718,4.05384,2.37744,6.257544,-0.004572
12.59384832,326.22829344,4.05384,2.37744,6.257544,-0.0036576
12.59945664,326.29086888,4.05384,2.37744,6.257544,-0.0027432
