x,y,len,wid,v,a
11.782044,288.429192,10.42416,2.5908,6.745224,-3.172968
11.78210496,288.49484592,10.42416,2.5908,6.7184016,-3.1251144
11.78216592,288.56049984,10.42416,2.5908,6.6915792,-3.0772608
11.78222688,288.62615376,10.42416,2.5908,6.6647568,-3.0294072
11.78228784,288.69180768,10.42416,2.5908,6.6379344,-2.9815536
11.7823488,288.7574616,10.42416,2.5908,6.611112,-2.9337
11.78240976,288.82311552,10.42416,2.5908,6.5842896,-2.8858464
11.78247072,288.88876944,10.42416,2.5908,6.5574672,-2.8379928
11.78253168,288.95442336,10.42416,2.5908,6.5306448,-2.7901392
11.78259264,289.02007728,10.42416,2.5908,6.5038224,-2.7422856
11.7826536,289.0857312,10.42416,2.5908,6.477,-2.694432
11.78277552,289.14781896,10.42416,2.5908,6.4620648,-2.4783288
11.78289744,289.20990672,10.42416,2.5908,6.4471296,-2.2622256
11.78301936,289.27199448,10.42416,2.5908,6.4321944,-2.0461224
11.78314128,289.33408224,10.42416,2.5908,6.4172592,-1.8300192
11.7832632,289.39617,10.42416,2.5908,6.402324,-1.613916
11.78338512,289.45825776,10.42416,2.5908,6.3873888,-1.3978128
11.78350704,289.52034552,10.42416,2.5908,6.3724536,-1.1817096
11.78362896,289.58243328,10.42416,2.5908,6.3575184,-0.9656064
11.78375088,289.64452104,10.42416,2.5908,6.3425832,-0.7495032
11.7838728,289.7066088,10.42416,2.5908,6.327648,-0.5334
11.78390328,289.768026,10.42416,2.5908,6.3325248,-0.3029712
11.78393376,289.8294432,10.42416,2.5908,6.3374016,-0.0725424000000003
11.78396424,289.8908604,10.42416,2.5908,6.3422784,0.1578864
11.78399472,289.9522776,10.42416,2.5908,6.3471552,0.388315199999999
11.7840252,290.0136948,10.42416,2.5908,6.352032,0.618744
11.78405568,290.075112,10.42416,2.5908,6.3569088,0.8491728
11.78408616,290.1365292,10.42416,2.5908,6.3617856,1.0796016
11.78411664,290.1979464,10.42416,2.5908,6.3666624,1.3100304
11.78414712,290.2593636,10.42416,2.5908,6.3715392,1.5404592
11.7841776,290.3207808,10.42416,2.5908,6.376416,1.770888
11.78423856,290.3846364,10.42416,2.5908,6.3980568,1.8739104
11.78429952,290.448492,10.42416,2.5908,6.4196976,1.9769328
11.78436048,290.5123476,10.42416,2.5908,6.4413384,2.0799552
11.78442144,290.5762032,10.42416,2.5908,6.4629792,2.1829776
11.7844824,290.6400588,10.42416,2.5908,6.48462,2.286
11.78454336,290.7039144,10.42416,2.5908,6.5062608,2.3890224
11.78460432,290.76777,10.42416,2.5908,6.5279016,2.4920448
11.78466528,290.8316256,10.42416,2.5908,6.5495424,2.5950672
11.78472624,290.8954812,10.42416,2.5908,6.5711832,2.6980896
11.7847872,290.9593368,10.42416,2.5908,6.592824,2.801112
11.78484816,291.02688048,10.42416,2.5908,6.6178176,2.7587448
11.78490912,291.09442416,10.42416,2.5908,6.6428112,2.7163776
11.78497008,291.16196784,10.42416,2.5908,6.6678048,2.6740104
11.78503104,291.22951152,10.42416,2.5908,6.6927984,2.6316432
11.785092,291.2970552,10.42416,2.5908,6.717792,2.589276
11.78515296,291.36459888,10.42416,2.5908,6.7427856,2.5469088
11.78521392,291.43214256,10.42416,2.5908,6.7677792,2.5045416
11.78527488,291.49968624,10.42416,2.5908,6.7927728,2.4621744
11.78533584,291.56722992,10.42416,2.5908,6.8177664,2.4198072
11.7853968,291.6347736,10.42416,2.5908,6.84276,2.37744
11.78548824,291.70509096,10.42416,2.5908,6.8604384,2.2667976
11.78557968,291.77540832,10.42416,2.5908,6.8781168,2.1561552
11.78567112,291.84572568,10.42416,2.5908,6.8957952,2.0455128
11.78576256,291.91604304,10.42416,2.5908,6.9134736,1.9348704
11.785854,291.9863604,10.42416,2.5908,6.931152,1.824228
11.78594544,292.05667776,10.42416,2.5908,6.9488304,1.7135856
11.78603688,292.12699512,10.42416,2.5908,6.9665088,1.6029432
11.78612832,292.19731248,10.42416,2.5908,6.9841872,1.4923008
11.78621976,292.26762984,10.42416,2.5908,7.0018656,1.3816584
11.7863112,292.3379472,10.42416,2.5908,7.019544,1.271016
11.78637216,292.40969712,10.42416,2.5908,7.02564,1.1362944
11.78643312,292.48144704,10.42416,2.5908,7.031736,1.0015728
11.78649408,292.55319696,10.42416,2.5908,7.037832,0.866851200000001
11.78655504,292.62494688,10.42416,2.5908,7.043928,0.732129600000001
11.786616,292.6966968,10.42416,2.5908,7.050024,0.597408000000001
